zone,annee,year,pathologie,code_pathologie,nom_pathologie,region_departement,code_departement_region,nom_departement_region,hospi_prog_24h,hospi_autres_24h,hospi_total_24h,hospi_1J,hospi_2J,hospi_3J,hospi_4J,hospi_5J,hospi_6J,hospi_7J,hospi_8J,hospi_9J,hospi_10J_19J,hospi_20J_29J,hospi_30J,total_hospi,AVG_duree_hospi,cle_unique,service,Classification,cle_unique_2
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,89 - Yonne,89,Yonne,976,0,976,136,29,13,3,4,3,0,0,0,0,0,0,1165,1.54,89 - Yonne_15117_2022,O,O,89 - Yonne_2022_O
Régions,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,94 - Corse,94,Corse,1239,0,1241,133,30,13,0,0,0,0,0,0,0,0,0,1422,1.44,94 - Corse_15117_2018,O,O,94 - Corse_2018_O
Régions,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,94 - Corse,94,Corse,1316,0,1318,133,26,10,3,0,0,0,0,0,0,0,0,1493,1.38,94 - Corse_15117_2019,O,O,94 - Corse_2019_O
Régions,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,94 - Corse,94,Corse,1141,4,1145,116,35,5,6,3,0,0,0,0,0,0,1,1312,1.67,94 - Corse_15117_2020,O,O,94 - Corse_2020_O
Régions,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,94 - Corse,94,Corse,1085,0,1086,129,29,14,4,0,3,0,0,0,0,0,0,1268,1.56,94 - Corse_15117_2021,O,O,94 - Corse_2021_O
Régions,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,94 - Corse,94,Corse,1048,0,1050,108,38,11,0,0,4,0,0,0,0,0,0,1212,1.49,94 - Corse_15117_2022,O,O,94 - Corse_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,03 - Allier,3,Allier,780,0,781,111,33,9,0,0,0,0,0,0,0,0,0,937,1.43,03 - Allier_15117_2018,O,O,03 - Allier_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,03 - Allier,3,Allier,764,0,766,100,33,9,5,0,0,0,0,0,0,0,0,917,1.77,03 - Allier_15117_2019,O,O,03 - Allier_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,03 - Allier,3,Allier,766,0,766,113,25,4,3,0,0,0,0,0,0,0,0,912,1.38,03 - Allier_15117_2020,O,O,03 - Allier_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,03 - Allier,3,Allier,741,0,741,121,24,8,3,0,0,0,0,0,0,0,0,898,1.38,03 - Allier_15117_2021,O,O,03 - Allier_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,03 - Allier,3,Allier,697,0,697,113,10,7,0,0,0,0,0,0,0,0,0,830,1.32,03 - Allier_15117_2022,O,O,03 - Allier_2022_O
Régions,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,03 - Guyane,3,Guyane,1348,0,1348,282,121,73,53,24,21,12,7,0,9,0,3,1954,2.58,03 - Guyane_15117_2018,O,O,03 - Guyane_2018_O
Régions,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,03 - Guyane,3,Guyane,1252,0,1252,356,133,76,47,39,22,9,10,4,14,0,0,1963,2.46,03 - Guyane_15117_2019,O,O,03 - Guyane_2019_O
Régions,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,03 - Guyane,3,Guyane,1164,0,1166,330,135,93,51,31,24,13,9,7,10,0,4,1873,2.79,03 - Guyane_15117_2020,O,O,03 - Guyane_2020_O
Régions,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,03 - Guyane,3,Guyane,1016,0,1016,342,133,86,56,24,23,10,6,4,12,0,3,1717,2.59,03 - Guyane_15117_2021,O,O,03 - Guyane_2021_O
Régions,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,03 - Guyane,3,Guyane,858,0,858,356,147,78,50,26,24,16,7,6,21,3,1,1593,2.67,03 - Guyane_15117_2022,O,O,03 - Guyane_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,15 - Cantal,15,Cantal,391,3,394,55,5,0,0,0,0,0,0,0,0,0,0,462,1.49,15 - Cantal_15117_2018,O,O,15 - Cantal_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,15 - Cantal,15,Cantal,355,0,355,31,15,5,0,0,0,0,0,0,0,0,0,409,1.78,15 - Cantal_15117_2019,O,O,15 - Cantal_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,15 - Cantal,15,Cantal,382,0,383,46,6,4,0,0,0,0,0,0,0,0,0,442,1.42,15 - Cantal_15117_2020,O,O,15 - Cantal_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,15 - Cantal,15,Cantal,378,0,380,49,22,5,0,0,0,0,0,0,0,0,0,457,1.43,15 - Cantal_15117_2021,O,O,15 - Cantal_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,15 - Cantal,15,Cantal,380,0,382,54,10,3,0,0,0,0,0,0,0,0,0,451,1.3,15 - Cantal_15117_2022,O,O,15 - Cantal_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,23 - Creuse,23,Creuse,267,0,267,35,20,4,0,0,0,0,0,0,0,0,0,332,1.85,23 - Creuse_15117_2018,O,O,23 - Creuse_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,23 - Creuse,23,Creuse,247,0,248,37,7,0,0,0,0,0,0,0,0,0,0,296,1.67,23 - Creuse_15117_2019,O,O,23 - Creuse_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,23 - Creuse,23,Creuse,272,0,272,35,8,0,0,0,0,0,0,0,0,0,0,319,1.57,23 - Creuse_15117_2020,O,O,23 - Creuse_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,23 - Creuse,23,Creuse,261,0,261,37,9,3,0,0,0,0,0,0,0,0,0,312,1.47,23 - Creuse_15117_2021,O,O,23 - Creuse_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,23 - Creuse,23,Creuse,284,0,284,42,13,3,0,0,0,0,0,0,0,0,0,345,1.48,23 - Creuse_15117_2022,O,O,23 - Creuse_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,26 - Drôme,26,Drôme,1274,0,1274,176,63,21,6,0,0,3,0,0,0,0,0,1547,1.63,26 - Drôme_15117_2018,O,O,26 - Drôme_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,26 - Drôme,26,Drôme,1224,0,1226,176,51,23,4,4,0,0,4,0,0,0,0,1493,1.76,26 - Drôme_15117_2019,O,O,26 - Drôme_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,26 - Drôme,26,Drôme,1273,0,1274,183,55,9,6,0,0,0,0,0,0,0,0,1530,1.41,26 - Drôme_15117_2020,O,O,26 - Drôme_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,26 - Drôme,26,Drôme,1237,0,1238,176,66,13,4,0,0,0,0,0,3,0,0,1505,1.65,26 - Drôme_15117_2021,O,O,26 - Drôme_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,26 - Drôme,26,Drôme,1260,0,1261,178,55,18,4,6,0,0,0,0,0,0,0,1524,1.55,26 - Drôme_15117_2022,O,O,26 - Drôme_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,38 - Isère,38,Isère,3503,3,3506,399,138,36,20,10,6,3,5,0,0,0,0,4124,1.64,38 - Isère_15117_2018,O,O,38 - Isère_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,38 - Isère,38,Isère,3566,6,3572,404,143,37,17,10,0,0,0,0,5,0,0,4194,1.64,38 - Isère_15117_2019,O,O,38 - Isère_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,38 - Isère,38,Isère,3526,0,3526,387,130,30,15,3,3,3,0,0,5,0,0,4103,1.61,38 - Isère_15117_2020,O,O,38 - Isère_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,38 - Isère,38,Isère,3371,0,3372,427,96,38,14,8,3,0,0,0,0,0,0,3960,1.47,38 - Isère_15117_2021,O,O,38 - Isère_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,38 - Isère,38,Isère,3229,0,3231,436,107,30,12,9,7,0,0,0,0,0,1,3836,1.55,38 - Isère_15117_2022,O,O,38 - Isère_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,40 - Landes,40,Landes,1025,0,1025,108,30,6,0,0,0,0,0,0,0,0,0,1176,1.66,40 - Landes_15117_2018,O,O,40 - Landes_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,40 - Landes,40,Landes,1013,0,1014,103,22,6,0,0,0,0,0,0,0,0,0,1147,1.3,40 - Landes_15117_2019,O,O,40 - Landes_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,40 - Landes,40,Landes,959,0,960,120,24,6,0,0,0,0,0,0,0,0,0,1116,1.51,40 - Landes_15117_2020,O,O,40 - Landes_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,40 - Landes,40,Landes,866,0,867,111,23,11,0,0,0,0,0,0,0,0,0,1016,1.41,40 - Landes_15117_2021,O,O,40 - Landes_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,40 - Landes,40,Landes,923,0,923,115,19,8,4,0,0,0,0,0,0,0,0,1071,1.39,40 - Landes_15117_2022,O,O,40 - Landes_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,45 - Loiret,45,Loiret,2121,0,2121,397,160,43,15,9,0,0,0,0,0,0,0,2750,1.57,45 - Loiret_15117_2018,O,O,45 - Loiret_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,45 - Loiret,45,Loiret,2038,0,2038,428,191,49,26,10,3,0,0,0,0,0,0,2749,1.63,45 - Loiret_15117_2019,O,O,45 - Loiret_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,45 - Loiret,45,Loiret,1812,0,1812,438,135,45,14,7,3,0,0,0,0,0,0,2456,1.5,45 - Loiret_15117_2020,O,O,45 - Loiret_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,45 - Loiret,45,Loiret,1707,0,1708,364,115,36,14,10,0,0,0,0,0,0,0,2250,1.55,45 - Loiret_15117_2021,O,O,45 - Loiret_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,45 - Loiret,45,Loiret,1843,0,1843,320,97,34,18,0,3,0,0,0,0,0,0,2319,1.54,45 - Loiret_15117_2022,O,O,45 - Loiret_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,50 - Manche,50,Manche,1092,0,1094,128,33,12,0,0,0,0,0,0,0,0,0,1272,1.43,50 - Manche_15117_2018,O,O,50 - Manche_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,50 - Manche,50,Manche,1113,6,1119,187,61,8,8,3,0,0,0,0,0,0,0,1389,1.49,50 - Manche_15117_2019,O,O,50 - Manche_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,50 - Manche,50,Manche,1002,0,1003,157,32,13,5,0,0,0,0,0,0,0,0,1216,1.5,50 - Manche_15117_2020,O,O,50 - Manche_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,50 - Manche,50,Manche,934,0,936,191,44,12,3,0,4,0,0,0,0,0,0,1191,1.4,50 - Manche_15117_2021,O,O,50 - Manche_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,50 - Manche,50,Manche,974,0,975,198,31,15,4,0,0,0,0,0,0,0,0,1227,1.36,50 - Manche_15117_2022,O,O,50 - Manche_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,69 - Rhône,69,Rhône,6883,5,6888,655,257,60,27,16,7,3,0,0,5,0,0,7921,1.62,69 - Rhône_15117_2018,O,O,69 - Rhône_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,69 - Rhône,69,Rhône,6557,8,6565,665,295,62,22,11,5,0,0,0,5,0,0,7635,1.59,69 - Rhône_15117_2019,O,O,69 - Rhône_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,69 - Rhône,69,Rhône,5742,20,5762,618,206,51,19,13,4,0,0,0,0,0,1,6677,1.51,69 - Rhône_15117_2020,O,O,69 - Rhône_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,69 - Rhône,69,Rhône,5479,20,5499,630,183,53,14,8,7,5,3,0,11,0,0,6415,1.61,69 - Rhône_15117_2021,O,O,69 - Rhône_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,69 - Rhône,69,Rhône,5299,13,5312,622,190,57,21,6,8,6,0,0,4,0,0,6230,1.59,69 - Rhône_15117_2022,O,O,69 - Rhône_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,72 - Sarthe,72,Sarthe,1660,0,1660,190,78,23,6,0,0,0,0,0,0,0,0,1961,1.54,72 - Sarthe_15117_2018,O,O,72 - Sarthe_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,72 - Sarthe,72,Sarthe,1810,0,1810,181,85,18,6,4,0,0,0,0,3,0,0,2110,1.7,72 - Sarthe_15117_2019,O,O,72 - Sarthe_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,72 - Sarthe,72,Sarthe,1676,0,1676,152,73,29,9,0,0,0,0,0,0,0,0,1941,1.63,72 - Sarthe_15117_2020,O,O,72 - Sarthe_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,72 - Sarthe,72,Sarthe,1763,0,1764,171,77,19,6,3,0,0,0,0,0,0,0,2044,1.6,72 - Sarthe_15117_2021,O,O,72 - Sarthe_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,72 - Sarthe,72,Sarthe,1774,0,1774,189,53,12,6,3,0,0,0,0,0,0,0,2043,1.65,72 - Sarthe_15117_2022,O,O,72 - Sarthe_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,73 - Savoie,73,Savoie,1101,3,1104,131,29,13,3,0,4,0,0,0,0,0,0,1287,1.59,73 - Savoie_15117_2018,O,O,73 - Savoie_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,73 - Savoie,73,Savoie,1069,0,1069,126,33,11,6,3,0,0,0,0,0,0,0,1251,1.59,73 - Savoie_15117_2019,O,O,73 - Savoie_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,73 - Savoie,73,Savoie,949,0,951,124,38,7,7,0,0,0,0,0,3,0,0,1135,1.69,73 - Savoie_15117_2020,O,O,73 - Savoie_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,73 - Savoie,73,Savoie,965,0,965,141,38,14,0,0,0,0,0,0,0,0,1,1163,1.57,73 - Savoie_15117_2021,O,O,73 - Savoie_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,73 - Savoie,73,Savoie,883,0,883,123,31,7,3,0,0,0,0,0,0,0,0,1049,1.39,73 - Savoie_15117_2022,O,O,73 - Savoie_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,86 - Vienne,86,Vienne,1020,0,1020,171,40,7,0,0,0,0,0,0,0,0,0,1243,1.42,86 - Vienne_15117_2018,O,O,86 - Vienne_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,86 - Vienne,86,Vienne,1017,0,1018,151,44,9,6,0,0,0,0,0,0,0,0,1232,1.52,86 - Vienne_15117_2019,O,O,86 - Vienne_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,86 - Vienne,86,Vienne,867,4,871,127,35,16,0,0,0,0,0,0,0,0,0,1053,1.43,86 - Vienne_15117_2020,O,O,86 - Vienne_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,86 - Vienne,86,Vienne,890,0,890,133,47,4,0,0,3,0,0,0,0,0,0,1083,1.55,86 - Vienne_15117_2021,O,O,86 - Vienne_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,86 - Vienne,86,Vienne,1004,0,1004,121,37,5,5,4,0,0,0,0,0,0,0,1178,1.56,86 - Vienne_15117_2022,O,O,86 - Vienne_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,88 - Vosges,88,Vosges,1117,0,1118,121,45,15,8,0,0,0,0,0,0,0,0,1309,1.59,88 - Vosges_15117_2018,O,O,88 - Vosges_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,88 - Vosges,88,Vosges,1130,0,1130,99,45,14,3,0,0,0,0,0,0,0,0,1294,1.59,88 - Vosges_15117_2019,O,O,88 - Vosges_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,88 - Vosges,88,Vosges,940,0,941,107,20,7,0,3,0,0,0,0,0,0,0,1080,1.36,88 - Vosges_15117_2020,O,O,88 - Vosges_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,88 - Vosges,88,Vosges,880,0,880,108,31,11,0,0,0,0,0,0,0,0,0,1035,1.51,88 - Vosges_15117_2021,O,O,88 - Vosges_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,88 - Vosges,88,Vosges,857,0,857,104,35,3,0,3,0,0,0,0,0,0,0,1004,1.41,88 - Vosges_15117_2022,O,O,88 - Vosges_2022_O
Régions,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,06 - Mayotte,6,Mayotte,1393,0,1393,304,120,77,56,16,6,0,3,0,0,0,1,1979,2.04,06 - Mayotte_15117_2018,O,O,06 - Mayotte_2018_O
Régions,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,06 - Mayotte,6,Mayotte,1205,0,1205,309,124,81,27,16,3,0,0,0,3,0,0,1772,1.91,06 - Mayotte_15117_2019,O,O,06 - Mayotte_2019_O
Régions,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,06 - Mayotte,6,Mayotte,1247,0,1247,279,124,54,24,9,7,0,0,0,0,0,0,1749,1.84,06 - Mayotte_15117_2020,O,O,06 - Mayotte_2020_O
Régions,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,06 - Mayotte,6,Mayotte,1234,0,1234,288,132,58,21,10,0,0,0,0,0,0,1,1748,1.82,06 - Mayotte_15117_2021,O,O,06 - Mayotte_2021_O
Régions,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,06 - Mayotte,6,Mayotte,1351,0,1353,257,119,45,19,9,0,5,0,0,4,0,0,1814,1.87,06 - Mayotte_15117_2022,O,O,06 - Mayotte_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,09 - Ariège,9,Ariège,459,0,460,48,20,5,0,0,0,0,0,0,0,0,0,536,1.53,09 - Ariège_15117_2018,O,O,09 - Ariège_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,09 - Ariège,9,Ariège,527,0,527,59,20,5,3,0,0,0,0,0,0,0,0,620,1.8,09 - Ariège_15117_2019,O,O,09 - Ariège_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,09 - Ariège,9,Ariège,469,0,469,56,18,6,0,3,0,0,0,0,0,0,0,556,1.85,09 - Ariège_15117_2020,O,O,09 - Ariège_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,09 - Ariège,9,Ariège,496,0,496,45,16,3,0,0,0,0,0,0,0,0,0,563,1.49,09 - Ariège_15117_2021,O,O,09 - Ariège_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,09 - Ariège,9,Ariège,508,0,508,52,10,6,0,3,0,0,0,0,0,0,0,580,1.51,09 - Ariège_15117_2022,O,O,09 - Ariège_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,12 - Aveyron,12,Aveyron,746,0,746,65,24,10,0,3,0,0,0,0,0,0,0,850,1.62,12 - Aveyron_15117_2018,O,O,12 - Aveyron_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,12 - Aveyron,12,Aveyron,827,0,827,72,29,10,3,0,0,0,0,0,0,0,0,942,1.54,12 - Aveyron_15117_2019,O,O,12 - Aveyron_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,12 - Aveyron,12,Aveyron,744,0,745,74,18,12,0,0,4,0,0,0,0,0,0,856,1.65,12 - Aveyron_15117_2020,O,O,12 - Aveyron_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,12 - Aveyron,12,Aveyron,669,0,669,71,22,6,4,0,0,0,0,0,0,0,0,773,1.51,12 - Aveyron_15117_2021,O,O,12 - Aveyron_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,12 - Aveyron,12,Aveyron,650,0,650,77,18,3,5,0,0,0,0,0,0,0,0,755,1.48,12 - Aveyron_15117_2022,O,O,12 - Aveyron_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,33 - Gironde,33,Gironde,4601,0,4601,455,179,69,25,15,8,0,0,0,0,0,0,5355,1.69,33 - Gironde_15117_2018,O,O,33 - Gironde_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,33 - Gironde,33,Gironde,4517,8,4525,486,193,58,22,11,0,0,3,0,0,0,0,5303,1.6,33 - Gironde_15117_2019,O,O,33 - Gironde_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,33 - Gironde,33,Gironde,4081,3,4084,470,179,50,22,13,4,3,0,0,4,0,0,4831,1.67,33 - Gironde_15117_2020,O,O,33 - Gironde_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,33 - Gironde,33,Gironde,3817,3,3820,521,188,45,21,6,0,4,0,0,0,0,0,4611,1.54,33 - Gironde_15117_2021,O,O,33 - Gironde_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,33 - Gironde,33,Gironde,3818,0,3819,477,144,51,13,7,6,3,3,0,0,0,0,4525,1.57,33 - Gironde_15117_2022,O,O,33 - Gironde_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,48 - Lozère,48,Lozère,205,0,205,21,7,7,0,3,0,0,0,0,0,0,0,246,2.17,48 - Lozère_15117_2018,O,O,48 - Lozère_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,48 - Lozère,48,Lozère,219,0,219,23,20,0,0,0,0,0,0,0,0,0,0,267,1.85,48 - Lozère_15117_2019,O,O,48 - Lozère_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,48 - Lozère,48,Lozère,237,0,237,20,8,0,0,0,0,0,0,0,0,0,0,268,1.55,48 - Lozère_15117_2020,O,O,48 - Lozère_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,48 - Lozère,48,Lozère,197,0,197,16,7,4,0,0,0,0,0,0,0,0,0,228,1.97,48 - Lozère_15117_2021,O,O,48 - Lozère_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,48 - Lozère,48,Lozère,187,0,188,24,9,3,0,0,0,0,0,0,0,0,0,226,1.51,48 - Lozère_15117_2022,O,O,48 - Lozère_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,53 - Mayenne,53,Mayenne,797,0,798,79,34,9,0,0,0,0,0,0,0,0,0,926,1.75,53 - Mayenne_15117_2018,O,O,53 - Mayenne_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,53 - Mayenne,53,Mayenne,760,0,761,88,30,12,0,0,0,0,0,0,0,0,0,897,1.61,53 - Mayenne_15117_2019,O,O,53 - Mayenne_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,53 - Mayenne,53,Mayenne,691,0,691,74,32,8,4,0,0,0,0,0,0,0,0,811,1.62,53 - Mayenne_15117_2020,O,O,53 - Mayenne_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,53 - Mayenne,53,Mayenne,731,0,731,92,32,6,0,0,0,0,0,0,0,0,0,865,1.45,53 - Mayenne_15117_2021,O,O,53 - Mayenne_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,53 - Mayenne,53,Mayenne,726,0,726,99,31,11,4,0,0,0,0,0,0,0,0,873,1.5,53 - Mayenne_15117_2022,O,O,53 - Mayenne_2022_O
Départements,2018,12/31/2018,15117-Avortement toutes causes,15117,Avortement toutes causes,57 - Moselle,57,Moselle,3117,4,3121,369,138,53,17,3,0,4,0,0,0,0,0,3708,1.6,57 - Moselle_15117_2018,O,O,57 - Moselle_2018_O
Départements,2019,12/31/2019,15117-Avortement toutes causes,15117,Avortement toutes causes,57 - Moselle,57,Moselle,3190,0,3191,406,150,50,12,6,4,0,0,3,0,0,0,3824,1.58,57 - Moselle_15117_2019,O,O,57 - Moselle_2019_O
Départements,2020,12/31/2020,15117-Avortement toutes causes,15117,Avortement toutes causes,57 - Moselle,57,Moselle,2979,3,2982,324,97,32,21,8,3,0,0,0,4,0,0,3477,1.71,57 - Moselle_15117_2020,O,O,57 - Moselle_2020_O
Départements,2021,12/31/2021,15117-Avortement toutes causes,15117,Avortement toutes causes,57 - Moselle,57,Moselle,2915,0,2916,365,112,31,13,5,4,0,0,0,3,0,0,3453,1.6,57 - Moselle_15117_2021,O,O,57 - Moselle_2021_O
Départements,2022,12/31/2022,15117-Avortement toutes causes,15117,Avortement toutes causes,57 - Moselle,57,Moselle,2855,0,2857,346,135,33,11,4,4,0,0,0,0,0,1,3397,1.64,57 - Moselle_15117_2022,O,O,57 - Moselle_2022_O
